Year,IT01,IT02,IT03,IT04,ES01,ES02,ES03,ES04,ES05,ES06,ES07,ES08,ES09,ES10,ES11,ES12,ES13,ES14,ES15,ES16,ES17,ES18,ES19,ES20,PT01,FR01,FR02,FR03,FR04,FR05,FR06,FR07,FR08,FR09,FR10,FR11,FR12,FR13,FR14,FR15,GB01,GB02,GB03,BE01,BE02,BE03,BE04,NL01,DE01,DE02,DE03,DE04,DE05,DE06,DE07,DE08,CH01,CH02,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,AT01,AT02,HR01,HU01,HU02,HU03,CZ01,CZ02,CZ03,CZ04,CZ05,CZ06,CZ07,CZ08,PL01,PL02,NO01,NO02,NO03,NO04,NO05,NO06,NO07,NO08,NO09,NO10,SE01,SE02,SE03,SE04,LV01,RU01,RU02,RU03,RU04,RU05
1818,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1819,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1820,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1821,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
1822,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1823,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,3,3,4,3,3,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1824,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,3,2,2,2,2,3,3,4,4,4,3,3,4,3,3,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1825,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,2,3,3,3,3,2,3,2,2,2,2,3,3,4,4,4,3,3,4,3,3,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1826,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,2,2,3,3,3,3,2,3,2,2,2,2,3,3,4,4,4,3,3,4,3,4,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1827,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,2,2,3,3,3,3,2,3,2,2,2,2,3,3,4,4,4,3,3,4,3,4,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1828,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,2,2,3,3,3,3,2,3,2,2,2,2,3,3,4,4,4,3,3,4,3,4,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1829,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,2,2,3,3,3,3,2,3,2,2,2,2,3,3,4,4,4,3,3,4,3,4,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1830,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,2,2,3,3,3,3,2,3,2,2,2,2,3,3,4,4,4,3,3,4,3,4,3,3,3,2,2,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1831,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,2,2,3,3,3,3,3,3,2,2,2,2,3,3,4,4,4,3,3,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1832,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,2,2,3,3,3,3,3,3,2,2,2,2,3,3,4,4,4,3,3,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1833,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,2,2,3,3,3,3,3,3,2,2,2,2,3,3,4,4,4,3,3,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1834,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,2,2,3,3,3,3,3,3,2,2,2,2,3,3,4,4,4,3,3,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1835,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,2,2,3,3,3,3,3,3,2,2,2,2,3,3,4,4,4,3,3,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1836,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,3,3,4,4,4,3,3,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1837,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,3,3,4,4,4,3,3,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1838,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,3,3,4,4,4,3,3,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1839,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,3,3,4,4,4,3,3,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,4,3,4,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1840,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,4,3,4,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1841,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,4,3,4,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1842,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,4,3,4,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1843,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,4,3,4,3,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1844,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,4,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1845,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,4,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1846,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,4,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1847,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,4,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1848,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1849,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1850,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1851,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1852,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1853,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1854,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1855,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1856,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1857,3,3,3,3,2,3,2,3,3,3,3,3,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1858,3,3,3,3,2,3,2,3,3,3,3,3,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1859,3,3,3,3,2,3,2,3,3,3,3,3,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1860,3,3,3,3,2,3,2,3,3,3,3,3,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1861,3,3,3,3,1,3,2,3,3,3,3,3,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3
1862,3,3,3,3,1,3,2,3,3,3,3,3,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1863,3,3,3,3,1,3,2,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1864,3,3,3,3,1,3,2,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1865,3,3,3,3,1,3,2,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,4,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1866,3,3,3,3,1,3,2,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1867,3,3,3,3,1,3,2,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1868,3,3,3,3,1,3,2,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1869,3,3,3,3,1,3,2,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1870,3,3,3,3,1,3,2,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1871,3,3,3,3,1,3,3,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1872,3,3,3,3,1,3,3,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1873,3,3,3,3,1,3,3,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,2,2,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1874,3,3,3,3,1,3,3,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1875,3,3,3,3,1,3,3,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1876,3,3,3,3,1,4,3,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1877,3,3,3,3,1,4,3,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1878,3,3,3,3,1,4,3,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1879,3,3,3,3,1,4,3,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1880,3,3,3,3,1,4,3,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
1881,3,3,3,3,1,4,3,3,3,3,3,1,3,4,3,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3
